mz,formula,SMILES,matchscore
241.144516,C12H20O2,CC(C)C1CCC(C)C=C1OC(C)=O,0.010114203
241.144516,C12H20O2,CC(=O)OC/C=C(C)/CCC=C(C)C,0.010114203
241.144516,C12H20O2,CC(=O)OC/C=C(C)/CCC=C(C)C,0.010114203
241.144516,C12H20O2,CC(=O)OC(C)(C)CCCC(=C)C=C,0.010114203
241.144516,C12H20O2,CC/C=C/CCOC(=O)C(/C)=C\CC,0.010114203
241.144516,C12H20O2,CC(=O)OC(C)(C)CC\C=C(/C)C=C,0.010114203
241.144516,C12H20O2,CCOC(=O)C1=C(C)CCCC1(C)C,0.010114203
241.144516,C12H20O2,CC(=O)OC1C2(C)CCCC1(C)CC2,0.010114203
241.144516,C12H20O2,CCOC(=O)C[C@@H]1CC=C(C)C1(C)C,0.010114203
241.144516,C12H20O2,C[C@@H]1[C@@H](CC[C@]1(C)OC(C)=O)C(C)=C,0.010114203
241.144516,C12H20O2,CC1CC(CC(C)(C)C1)OC(=O)C=C,0.010114203
241.144516,C12H20O2,C[C@@H]1CC[C@H]2C[C@@H]1CC[C@@H]2OC(C)=O,0.010114203
242.1762848,C12H23NO,O=C1CCCCCCCCCCCN1,0.019842283
242.1762848,C12H23NO,CCCCCCCCN1CCCC1=O,0.019842283
242.1762848,C12H23NO,O=C1CCCCCCCCCCCN1,0.019842283
242.1762848,C12H23NO,CCCCCCCCCOCCC#N,0.019842283
242.1762848,C12H23NO,CC(C)CCCCCCOCCC#N,0.019842283
243.0876261,C11H16O6,OCC(CO)(COC(=O)C=C)COC(=O)C=C,1.012818435
243.0876261,C11H18O7,CCOC(=O)\C=C(OCCO)/C(=O)OCC(C)O,0.012818435
243.1602122,C13H24O4,OC(=O)CCCCCCCCCCCC(O)=O,3.019880298
243.1602122,C12H22O2,CCCCCCC(\CC)=C(/C)C(O)=O,2.018329663
243.1602122,C12H22O2,COC(=O)CCCCCCCCC=C,1.937885127
243.1602122,C12H22O2,CCCCCCCCC1CCC(=O)O1,1.935570834
243.1602122,C12H22O2,CCCCCCCCC(=O)OCC=C,1.92063112
243.1602122,C12H22O2,COC(=O)CCCCCCC\C=C\C,1.854475763
243.1602122,C12H22O2,CCCCC1(CCCC)CCC(=O)O1,1.80536564
243.1602122,C12H22O2,CCCCCCCCCOC(=O)C=C,1.786962427
243.1602122,C12H22O2,CCCCCCCC1CC(C)OC1=O,1.773785129
243.1602122,C12H22O2,CCCC(=O)OC(C)C1CCCCC1,1.693295294
243.1602122,C12H22O2,CCCCCCC(=O)OCC=C(C)C,1.67740018
243.1602122,C12H22O2,CCCCCCCCOC(=O)\C=C/C,1.598917528
243.1602122,C12H22O2,CCC(C)(C)CCCC(=O)OCC=C,1.590479309
243.1602122,C12H22O2,CCC(=O)OC1CCC(CC1)C(C)C,1.57421452
243.1602122,C12H22O2,CCCCCC(=O)OCC\C=C/CC,1.568099576
243.1602122,C12H22O2,CCCCC(CC)COC(=O)C(C)=C,1.559590282
243.1602122,C12H22O2,CCCCC(CC)COC(=O)C(C)=C,1.559590282
243.1602122,C12H22O2,CCCCC/C=C/CCC(=O)OCC,1.533945397
243.1602122,C12H22O2,CC(CCCC(C)=C)CCOC(C)=O,1.528882397
243.1602122,C12H22O2,CCCCCCOC(=O)C(C)\C=C\C,1.526121199
243.1602122,C12H22O2,CCCCCCC/C=C/COC(C)=O,1.519412849
243.1602122,C12H22O2,CC(C)CCCCCOC(=O)C(C)=C,1.500857662
243.1602122,C12H22O2,CCCCCCC/C=C/C(=O)OCC,1.485338366
243.1602122,C12H22O2,CCCCCC\C=C/CCOC(C)=O,1.475580052
243.1602122,C12H22O2,CC(C)CCCC(=O)OCC=C(C)C,1.465863603
243.1602122,C12H22O2,CC(C)CCCC(C)(OC(C)=O)C=C,1.404302794
243.1602122,C12H22O2,CCC(=O)OC(C)C(C)CC=C(C)C,1.379649911
243.1602122,C12H22O2,CC1CCC(CC1)C(C)(C)OC(C)=O,1.356497585
243.1602122,C12H22O2,CC(OC(C)=O)C1CCCC(C)(C)C1,1.350307675
243.1602122,C12H22O2,CC(C)C1CCC(C)(CC1)OC(C)=O,1.338987966
243.1602122,C12H22O2,CCCC/C=C/CCCCOC(C)=O,1.331437228
243.1602122,C12H22O2,CC(CCOCC=O)CCC=C(C)C,1.32476496
243.1602122,C12H22O2,CC(=O)OC1CCC(CC1)C(C)(C)C,1.291133894
243.1602122,C12H22O2,CC(=O)OC1CCC(CC1)C(C)(C)C,1.291133894
243.1602122,C12H22O2,CC(=O)OC1CCC(CC1)C(C)(C)C,1.291133894
243.1602122,C12H22O2,COC(OC)\C=C(C)\CCC=C(C)C,1.264496356
243.1602122,C12H22O2,CCCC(/COC(C)=O)=C\[C@@H](C)CC,1.254769416
243.1602122,C12H22O2,CC(CCOC(C)=O)CCC=C(C)C,1.246930103
243.1602122,C12H22O2,CC(=O)OC1CCCCC1C(C)(C)C,1.227727302
243.1602122,C12H22O2,CC(=O)O[C@@H]1CCCC[C@@H]1C(C)(C)C,1.227727302
243.1602122,C12H22O2,CC(=O)O[C@@H]1CCCC[C@H]1C(C)(C)C,1.227727302
243.1602122,C12H22O2,CC(=O)OC1CCCC(C1)C(C)(C)C,1.224297482
243.1602122,C12H22O2,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O,1.222884299
243.1602122,C12H22O2,CC(C)C1CCC(C)CC1OC(C)=O,1.222884299
243.1602122,C12H22O2,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,1.222884299
243.1602122,C12H22O2,CC(C)[C@H]1CC[C@@H](C)C[C@H]1OC(C)=O,1.222884299
243.1602122,C12H22O2,C[C@@H](CCC=C(C)C)CC1OCCO1,1.154777203
243.1602122,C12H22O2,CC(C)(C)C1CCC2(CC1)OCCO2,1.123272289
245.0720571,C16H12N2O2,Cc1cc(ccc1N=C=O)c2ccc(N=C=O)c(C)c2,0.156294595
245.0720571,C16H12N2O2,Cc1ccc(Cc2ccc(cc2)N=C=O)cc1N=C=O,0.034289083
245.1030629,C10H16O4,CCOC(=O)C(C)=C.CC(=C)C(O)=O,1.297710796
245.1030629,C10H16O4,COC(=O)C1CCC(CC1)C(=O)OC,1.281684129
245.1030629,C10H16O4,COC(=O)C1CCC(CC1)C(=O)OC,1.281684129
245.1030629,C10H16O4,CCOC(=O)C1(CCC1)C(=O)OCC,1.24429005
245.1030629,C10H16O4,CCOC(=O)C(CC=C)C(=O)OCC,1.211300761
245.1030629,C10H16O4,CCCCCCOC(=O)\C=C\C(O)=O,1.159768442
245.1030629,C10H16O4,CCOC(=O)C(C)=C.COC(=O)C=C,1.136886997
245.1030629,C10H16O4,CCCOC(=O)\C=C/C(=O)OCCC,1.135881535
245.1030629,C10H16O4,CC(=C)C(=O)OCC1COC(C)(C)O1,0.825730174
245.1030629,C10H16O4,CC(=O)OC=C.CC(=C)C(O)=O.C=C,0.613927453
246.0753123,C16H12N2O2,Cc1cc(ccc1N=C=O)c2ccc(N=C=O)c(C)c2,0.256289008
246.0753123,C16H12N2O2,Cc1ccc(Cc2ccc(cc2)N=C=O)cc1N=C=O,0.134283496
249.1497142,C15H22O3,CCCCC(CC)COC(=O)c1ccccc1O,1.019480604
249.1497142,C15H22O3,CCCCC(CC)COC(=O)c1ccc(O)cc1,1.019480604
249.1497142,C15H22O3,CCCCCCCCOC(=O)c1ccccc1O,1.019480604
249.1497142,C15H22O3,CCCCCCCCC(=O)c1cc(O)ccc1O,1.019480604
249.1497142,C15H22O3,CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,1.019480604
249.1497142,C15H22O3,CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,1.019480604
249.1497142,C14H20O,CC(Cc1ccc(cc1)C(C)(C)C)C=O,0.019480604
249.1497142,C14H20O,CC(=O)c1c(C)cc(C)cc1C(C)(C)C,0.019480604
249.1497142,C14H20O,CCCCC\C(CO)=C/c1ccccc1,0.019480604
249.1497142,C14H20O,CC(=O)c1c(C)cc(cc1C)C(C)(C)C,0.019480604
249.1497142,C14H20O,CC(C)Cc1ccc(CC(C)C=O)cc1,0.019480604
249.1497142,C14H20O,CCCC(=O)C(CC)Cc1ccccc1,0.019480604
249.1497142,C14H20O,Cc1ccc(O)c(c1)C2(C)CCCCC2,0.019480604
249.1497142,C14H20O,CC1C2CCCC(C2=O)C3=C1CCCC3,0.019480604
249.1497142,C14H20O,O=CCC\C=C1/CC2CC1C3CCCC23,0.019480604
249.1497142,C14H20O,CCCCCCc1ccc(cc1)C(C)=O,0.019480604
249.1497142,C14H20O,CC1OC12CC3CC2C4CC=C(C)CC34,0.019480604
249.1497142,C14H20O,CC1OC12CC3CC2C4CC(=CCC34)C,0.019480604
249.1497142,C14H20O,CC(C)(C)c1ccc2CC(O)CCc2c1,0.019480604
249.1497142,C14H20O,C1CCC(CC1)OCCc2ccccc2,0.019480604
249.1497142,C14H20O,CC(O)C\C=C1/CC2CC1C3C=CCC23,0.019480604
250.1449483,C13H19NO,CCCN(CCC)c1ccc(C=O)cc1,0.01972814
250.144928,C13H19NO,CCCN(CCC)c1ccc(C=O)cc1,0.01972814
253.1446838,C14H24O5,CCCC(OC=C)OC=C.CC(=O)OC=C.OC=C,0.032511642
253.2174021,C16H30O2,CCCCCC/C=C/CCCCCCCC(O)=O,1.014917331
253.2174021,C16H30O2,CC1(C)CCCC2(C)C1CCC(C)(O)C2CCO,1.014917331
253.2174021,C16H30O2,CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,1.014917331
253.2174021,C16H32O3,CCCCCCCCCCCC(=O)OCCOCC,0.014917331
253.2174021,C16H32O3,CCCCCCCCCCCCCC(=O)OCCO,0.014917331
253.2174021,C16H32O3,CCOC(COCCC(C)CCC=C(C)C)OCC,0.014917331
253.2174021,C16H32O3,CCCCC/C=C/[C@@H](CC(OCC)OCC)OCC,0.014917331
253.2174021,C15H28,CCCCCCCCCCCCCC#C,0.014917331
253.1446075,C14H24O5,CCCC(OC=C)OC=C.CC(=O)OC=C.OC=C,0.220542117
255.0873159,C12H16O6,OC[C@H]1O[C@@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,0.597043395
255.233134,C16H32O2,CCCCCCCCCCCCCCCC(O)=O,1.018954959
255.233134,C16H32O2,CCCCCCCCC(CCCCCC)C(O)=O,1.018954959
255.233134,C16H32O2,CCCCCCCCCCCCC(CC)C(O)=O,1.018223642
255.233134,C16H32O2,CCCCCCCCCCCCCC(C)C(O)=O,0.994407962
255.233134,C16H32O2,CC(C)CCCCCCCCCCCCC(O)=O,0.982053889
255.233134,C16H32O2,CCCCCCC(O)(CCCC)C(=O)CCCC,0.914046166
255.233134,C16H32O2,CCCCC[C@@H](CCC)CC[C@H](CC)CC(O)=O,0.898463948
255.233134,C16H32O2,CCCCC(CC)C(O)C(=O)C(CC)CCCC,0.387737772
255.233134,C16H34O3,CCCCCCCCCCCCOCCOCCO,0.018954959
257.1758423,C13H24O2,CC(=O)OCCCCCCCCCC=C,0.01963211
257.1758423,C13H24O2,CCC(=O)OCCC(C)CCC=C(C)C,0.01963211
257.1758423,C13H24O2,CCOC(=O)CCCCCCCCC=C,0.01963211
257.1758423,C13H24O2,CC(C)CCCCCCCOC(=O)C=C,0.01963211
257.1758423,C13H24O2,O=C1CCCCCCCCCCCCO1,0.01963211
257.1758423,C13H24O2,CCCCCCCCCOC(=O)C(C)=C,0.01963211
257.1758423,C13H24O2,CCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.01963211
257.1758423,C13H24O2,CCC(C)(C)C1CCC(CC1)OC(C)=O,0.01963211
257.1758423,C13H24O2,CC(CCOC(=O)C(C)=C)CC(C)(C)C,0.01963211
257.1758423,C13H24O2,CC(CC1CCCCC1)C(C)OC(C)=O,0.01963211
257.1758423,C13H24O2,CCCCCCC(C)COC(=O)C(C)=C,0.01963211
257.1758423,C13H24O2,CCC(=O)OC1CCCCC1C(C)(C)C,0.01963211
257.1758423,C13H24O2,CCC(=O)OCCCCCCCCC=C,0.01963211
257.1758423,C13H24O2,CCCCCCCC/C=C/COC(C)=O,0.01963211
257.1758423,C13H24O2,CCC(=O)OC1CC(C)CCC1C(C)C,0.01963211
257.1758423,C13H24O2,CCC(=O)OC1CCC(CC1)C(C)(C)C,0.01963211
257.1758423,C13H24O2,CCCCCC/C=C/COC(=O)CCC,0.01963211
257.1758423,C13H24O2,CCC(C)C1CCCCC1(C)OC(C)=O,0.01963211
257.1758423,C13H24O2,CCCCCC1C(C)CCC1OC(C)=O,0.01963211
257.1758423,C13H24O2,CC1CCC(OC(C)=O)C(C1)C(C)(C)C,0.01963211
259.0824687,C10H14O5,C=CC(=O)OCCOCCOC(=O)C=C,0.596696787
259.0824687,C10H14O5,CC(=O)CC(=O)OCCOC(=O)C(C)=C,0.596696787
259.0824687,C10H14O5,CCOC(=O)CCC(=O)[C@@H]1COC(=O)C1,0.596696787
261.0670675,C16H12N2O3,CC(=O)c1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N,0.019866869
261.134552,C12H22O6,OCC1CCC(CO)CC1.OC(=O)CCC(O)=O,1.019817165
261.134552,C12H24O7,CCC(CO)(CO)CO.OC(=O)CCCCC(O)=O,0.019817165
261.134552,C12H24O7,CCC(CO)(CO)CO.OC(=O)CCCCC(O)=O,0.019817165
261.134552,C11H20O4,CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,0.019817165
261.134552,C11H20O4,CCOC(=O)C(CC)(CC)C(=O)OCC,0.019817165
261.134552,C11H20O4,OC(=O)CCCCCCCCCC(O)=O,0.019817165
261.134552,C11H20O4,CCC(=O)OCC(C)(C)COC(=O)CC,0.019817165
261.134552,C11H20O4,CCCCOC(=O)C(C)OC(=O)CCC,0.019817165
261.134552,C11H20O4,CCOC(=O)C(CC(C)C)C(=O)OCC,0.019817165
261.134552,C11H20O4,CC(C)(COCC1CO1)COCC2CO2,0.019817165
261.134552,C11H20O4,CCOC(=O)CC(C)(C)CC(=O)OCC,0.019817165
263.1324056,C12H24O4S,CCCCCCCCC/C=C/CO[S](O)(=O)=O,1.018657633
263.1324056,C11H22O2S,CCCCCCCCCOC(=O)CS,0.018657633
263.1324056,C11H22O2S,CCCCCCCCSCCC(O)=O,0.018657633
263.1324056,C11H22O2S,CC(C)CCCCCOC(=O)CCS,0.018657633
263.1324056,C11H22O2S,CCCCCCCCC(=O)OCCS,0.018657633
263.1324056,C11H22O2S,CCCCC(CC)COC(=O)CCS,0.018657633
267.1965637,C16H30O4,OC(=O)CCCCCCCCCCCCCCC(O)=O,0.514542163
267.1966044,C16H30O4,OC(=O)CCCCCCCCCCCCCCC(O)=O,0.018927915
267.1966044,C16H30O4,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,0.018927915
267.1966044,C16H30O4,CCCCCCCC(=O)OOC(=O)CCCCCCC,0.018927915
267.1966044,C16H30O4,COC(=O)CCCCCCCCCCCCC(=O)OC,0.018927915
267.1966044,C16H30CrO4,[Cr++].CCCCCCCC([O-])=O.CCCCCCCC([O-])=O,0.018927915
267.1966044,C16H30O4,CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,0.018927915
267.1966044,C16H30O4,CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,0.018927915
267.1966044,C15H26O,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,0.018927915
267.1966044,C15H26O,CC(C)=CCC\C(C)=C\CC\C(C)=C\CO,0.018927915
267.1966044,C15H26O,CC(C)=CCC\C(C)=C/CC[C@](C)(O)C=C,0.018927915
267.1966044,C15H26O,CC1(C)CC2C1CCC3(C)CCCC2(O)C3,0.018927915
267.1966044,C15H26O,CC(C)(O)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,0.018927915
267.1966044,C15H26O,CC1=CCC[C@]2(C)CC[C@H](C[C@@H]12)C(C)(C)O,0.018927915
267.1966044,C15H26O,C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)O,0.018927915
267.1966044,C15H26O,CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O,0.018927915
267.1966044,C15H26O,CC(C)=CCC/C(C)=C/CC[C@](C)(O)C=C,0.018927915
267.1966044,C15H26O,CC1CCC2OC2(C)CCC3C1CC3(C)C,0.018927915
267.1966044,C15H26O,CC(C)=CCC\C(C)=C\CC\C(C)=C\CO,0.018927915
267.1966044,C15H26O,C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3,0.018927915
267.1966044,C15H26O,CC(C)=CCC\C(C)=C\CCC(C)(O)C=C,0.018927915
267.1966044,C15H26O,C[C@H]1CC[C@@H]2CC3(OC2(C)C)[C@@H](C)CC[C@H]13,0.018927915
267.1966044,C15H26O,CC1CCC2=C(C)CCC(CC12)C(C)(C)O,0.018927915
267.1966044,C15H26O,C1CCCCCC2=C(CCCC1)CCCO2,0.018927915
267.1966044,C15H26O,CC(CO)CCCC1(C)C2CCC(C2)C1=C,0.018927915
267.1966044,C15H26O,CCOC(C)\C=C\C1=C(C)CCCC1(C)C,0.018927915
267.1966044,C15H26O,CC1(C)OCCC2CC3CCCCC3CC12,0.018927915
267.1966044,C15H26O,CC1(C)OCCC2CCC3CCCCC3C12,0.018927915
267.1966044,C15H26O,CCOC1(C)CCC2C(=C)C1CCC2(C)C,0.018927915
267.1966044,C15H26O,CCC1=C(C)C(=O)CC(C)(C)C1(CC)CC,0.018927915
267.1966044,C15H26O,CC1CC2C(CC1=O)C(C)(C)CCC2(C)C,0.018927915
267.1966044,C15H26O,CC1(C)C2CCC1C(C2)C3CCCCC3O,0.018927915
267.1966044,C15H26O,C[C@@H]1C\C=C(/C)CCC(=C/CCC[C@@H]1O)/C,0.018927915
267.1966044,C15H26O,O=C1CCCCCC\C=C/CCCCCC1,0.018927915
267.1966044,C15H26O,C[C@@H]1CC(C)(C)[C@@H]2CC[C@H](C[C@@H]12)CC(C)=O,0.018927915
269.2122396,C16H32O4,CCCCCCCCCCCC(=O)OCCOCCO,0.019881441
269.2122396,C16H32O4,CCCCCCCCCCCCOCCOCC(O)=O,0.019881441
269.2122396,C15H28O,O=C1CCCCCCCCCCCCCC1,0.019881441
269.2122396,C15H28O,CCCCCC(=O)CC(C)CCC=C(C)C,0.019881441
269.2122396,C15H28O,CCCCCCCCC[C@@](C)(CC=C)C=O,0.019881441
269.2122396,C16H32O4,CCCCCCCCCCCC(=O)OCCOCCO,0.019881441
269.2122396,C16H32O4,CCCCCCCCCCCCOCCOCC(O)=O,0.019881441
269.2122396,C15H28O,O=C1CCCCCCCCCCCCCC1,0.019881441
269.2122396,C15H28O,CCCCCC(=O)CC(C)CCC=C(C)C,0.019881441
269.2122396,C15H28O,CCCCCCCCC[C@@](C)(CC=C)C=O,0.019881441
270.2156779,C16H32O4,CCCCCCCCCCCC(=O)OCCOCCO,0.019327042
270.2156779,C16H32O4,CCCCCCCCCCCCOCCOCC(O)=O,0.019327042
270.2156779,C15H28O,O=C1CCCCCCCCCCCCCC1,0.019327042
270.2156779,C15H28O,CCCCCC(=O)CC(C)CCC=C(C)C,0.019327042
270.2156779,C15H28O,CCCCCCCCC[C@@](C)(CC=C)C=O,0.019327042
271.228007,C16H32O3,CCCCCCCCCCCCCC(=O)OCCO,1.019429605
271.228007,C16H31BrO2,CCCCCCCCCCCCCCC(Br)C(O)=O,0.519429605
271.228007,C16H34O4,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0.019429605
271.228007,C15H30O,CCCCCCCCCCCCCC(C)=O,0.019429605
271.228007,C15H30O,CCCCCCCCCCCCCCC=O,0.019429605
271.228007,C15H30O,OC1CCCCCCCCCCCCCC1,0.019429605
271.228007,C15H30O,CCCCCCCCCCCCCC1CO1,0.019429605
271.228007,C15H30O,CCCC(O)CCC1C(C)CCCC1(C)C,0.019429605
272.2315267,C16H31BrO2,CCCCCCCCCCCCCCC(Br)C(O)=O,0.507518955
273.1342061,C13H22O6,COCCOC(=O)C(C)=C.CC(=C)C(=O)OCCO,0.822064715
277.1445211,C16H22O4,CCCCCCC(C)OC(=O)c1ccccc1C(O)=O,2.032328515
277.1445211,C15H20O2,Oc1ccccc1.C=O.C=CC2CCC=CC2,1.860749163
277.1445211,C15H20O2,CCCCOC(=O)C=C.C=Cc1ccccc1,1.508079781
277.1445211,C16H24O5,CCCCCCC1=CCC(C(C(=O)OC)C(=O)OC)C1=O,1.354388975
277.1445211,C15H20O2,CCCCOC1CC(C=CO1)c2ccccc2,1.260769565
277.1481018,C12H24O2S,CCCCCCCCCCOC(=O)CS,0.016882914
277.1481018,C12H24O2S,CC(C)CCCCCCCOC(=O)CS,0.016882914
277.1481018,C12H24O2S,CCCCCCCCCC(=O)OCCS,0.016882914
277.1481018,C12H24O2S,CCCCCCCCSCCC(=O)OC,0.016882914
281.2485453,C18H34O2,CCCCCCCC/C=C/CCCCCCCC(O)=O,1.018169694
281.2485453,C18H34O2,CCCCCCCC/C=C/CCCCCCCC(O)=O,1.018169694
281.2485453,C18H34O2,CCCCC(CC)C(O)C#CC(O)C(CC)CCCC,1.018169694
281.2485453,C18H34O2,CCCCCCCCC\C=C/CCCCCCC(O)=O,1.018169694
281.2485453,C18H34O2,CCCCCCCC\C=C/CCCCCCCC(O)=O,1.018169694
281.2485453,C18H36O3,CCCCCCC(O)CCCCCCCCCCC(O)=O,0.018169694
281.2485453,C18H36O3,CCCCCCCCCCCCC(O)CCCCC(O)=O,0.018169694
281.2485453,C18H36O3,CCCCCCC(O)CCCCCCCCCCC(O)=O,0.018169694
283.13738,C15H24O3S,CCCCCCCCCc1ccc(cc1)[S](O)(=O)=O,1.00580603
283.2641703,C18H36O2,CCCCCCCCCCCCCCCCCC(O)=O,1.000980756
283.2641703,C18H36O2,CCCCCCCCC(CCCCCCCC)C(O)=O,1.000980756
283.2641703,C18H36O2,CC(C)CCCCCCCCCCCCCCC(O)=O,1.000980756
283.2641703,C18H36O2,CCCCCCCCCCCCCCCCCC(O)=O,1.000980756
283.2641703,C18H36O2,CCCCC(CC)CCCCCC(C)CCCC(O)=O,1.000980756
283.2641703,C18H36O2,CCCCCCCCCCCCCCCCCC(O)=O,1.000980756
283.2641703,C18H38O3,CCCCCCCCC(O)C(O)CCCCCCCCO,0.000980756
283.2641703,C17H34,CCCCCCCCCCCCCCCC=C,0.000980756
283.2641703,C17H34,CCCCCCCCCCCCC\C=C\CC,0.000980756
285.0990499,C14H14N4O3,COc1cc(N=Nc2ccc(cc2)[N+]([O-])=O)c(C)cc1N,0.00838898
285.2071737,C16H30O4,OC(=O)CCCCCCCCCCCCCCC(O)=O,1.004979044
285.2071737,C16H30CrO4,[Cr++].CCCCCCCC([O-])=O.CCCCCCCC([O-])=O,1.004979044
285.2071737,C16H32O5,OCCCCCCC(O)C(O)CCCCCCCC(O)=O,0.004979044
285.2071737,C15H28O2,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,0.004979044
285.2071737,C15H28O2,O=C1CCCCCCCCCCCCCCO1,0.004979044
285.2071737,C15H28O2,CCCCC(=O)OCCC(C)CCC=C(C)C,0.004979044
285.2071737,C15H28O2,CC(C)CC(=O)OCCC(C)CCCC(C)=C,0.004979044
285.2071737,C15H28O2,CC(C)CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.004979044
285.2071737,C15H28O2,CCCCCCCCCC\C=C\COC(C)=O,0.004979044
285.2071737,C15H28O2,CC(CCC1C(C)CCCC1(C)C)OC(C)=O,0.004979044
285.2071737,C15H28O2,CCCCCCCCCCC1CCC(=O)OC1,0.004979044
285.2071737,C15H28O2,CC(C)CC(=O)OCCC(C)CCC=C(C)C,0.004979044
285.2071737,C15H28O2,CC(C)CCCC(C)CCOC(=O)C=C(C)C,0.004979044
285.2071737,C15H28O2,CCCCCCCC\C=C\CCCOC(C)=O,0.004979044
285.2071737,C16H30O4,OC(=O)CCCCCCCCCCCCCCC(O)=O,1.004979044
285.2071737,C16H30CrO4,[Cr++].CCCCCCCC([O-])=O.CCCCCCCC([O-])=O,1.004979044
285.2071737,C16H32O5,OCCCCCCC(O)C(O)CCCCCCCC(O)=O,0.004979044
285.2071737,C15H28O2,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,0.004979044
285.2071737,C15H28O2,O=C1CCCCCCCCCCCCCCO1,0.004979044
285.2071737,C15H28O2,CCCCC(=O)OCCC(C)CCC=C(C)C,0.004979044
285.2071737,C15H28O2,CC(C)CC(=O)OCCC(C)CCCC(C)=C,0.004979044
285.2071737,C15H28O2,CC(C)CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.004979044
285.2071737,C15H28O2,CCCCCCCCCC\C=C\COC(C)=O,0.004979044
285.2071737,C15H28O2,CC(CCC1C(C)CCCC1(C)C)OC(C)=O,0.004979044
285.2071737,C15H28O2,CCCCCCCCCCC1CCC(=O)OC1,0.004979044
285.2071737,C15H28O2,CC(C)CC(=O)OCCC(C)CCC=C(C)C,0.004979044
285.2071737,C15H28O2,CC(C)CCCC(C)CCOC(=O)C=C(C)C,0.004979044
285.2071737,C15H28O2,CCCCCCCC\C=C\CCCOC(C)=O,0.004979044
285.2436218,C17H34O3,CCCCCCCCCCCCCCOC(=O)C(C)O,1.019762602
285.2436218,C17H34O3,CCCCCCCCCCCCCC(=O)OCC(C)O,1.019762602
285.2436218,C17H34O3,CCCCCCCCC(=O)OCC(C)(C)[C@H](O)C(C)C,1.019762602
285.2436218,C16H32O,CCCCCCCCCCCCCCCC=O,0.019762602
285.2436218,C16H32O,CC(C)COC1CCCCCCCCCCC1,0.019762602
285.2436218,C16H32O,CCCCCC\C=C/CCCCCCCCO,0.019762602
285.2436218,C16H32O,CCCCCCCCCCCCCCC1CO1,0.019762602
285.2436218,C16H32O,CCCC\C=C/CCCCCCCCCCO,0.019762602
287.1137797,C12H18O5,OC(CCCCOC(=O)C=C)COC(=O)C=C,1.547431573
287.1137797,C12H18O5,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,1.317372295
287.1137797,C12H18O5,CCC(CO)(COC(=O)C=C)COC(=O)C=C,1.245238486
287.2230225,C16H32O4,CCCCCCCCCCCCOCCOCC(O)=O,2.413359062
287.2230225,C16H32O4,CCCCCCCCCCCC(=O)OCCOCCO,2.225198849
287.2230225,C16H34O5,CCCCCCCCOCCOCCOCCOCCO,0.82073165
287.2230225,C16H34O5,CCCCOCCOCCOCCOCCOCCCC,0.523211981
291.1637166,C14H30O5S,CCCCCCCCCCCCOCCO[S](O)(=O)=O,0.017063582
291.1637166,C13H26O2S,CC(C)CCCCCCCOC(=O)CCS,0.017063582
293.2123617,C18H32O4,CCCCCCCCCCCC(=O)OC=C.CC(=O)OC=C,2.400692323
293.2123617,C18H32O4,CCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C,2.14768669
293.2123617,C18H30O3,CCCCCCCCCc1ccc(O)cc1.C=O.C2CO2,2.135129174
293.2123617,C18H30O3,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,2.034508816
293.2123617,C18H30O3,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,2.034508816
293.2123413,C18H30O3,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,1.019632025
293.2123413,C18H30O3,CCCCCCCCCc1ccc(O)cc1.C=O.C2CO2,1.019632025
293.2123413,C18H30O3,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,1.019632025
293.2123413,C18H32O4,CCCCCCCCCCCC(=O)OC=C.CC(=O)OC=C,0.019632025
