mz,rt,X300_500_Pos_jgu1.mzXML,X300_500_Pos_jgu2.mzXML,X300_500_Pos_jgw1.mzXML,X300_500_Pos_jgw2.mzXML,X300_500_Pos_nju1.mzXML,X300_500_Pos_nju2.mzXML,X300_500_Pos_njw1.mzXML,X300_500_Pos_njw2.mzXML,X300_500_Pos_oju2.mzXML,X300_500_Pos_ojw1.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,chracaterscore,ionmodescore,adductscore,MS2score,allscore,temp.scorevalues
303.1086528,5.292016667,100,130221.1875,135146.9063,100,342098.75,312514.4688,793178.125,387748.4375,533710.8125,561400.875,7,C16H13ClN2O;C12H15NO4S;C17H21ClN2S;C17H21ClN2S,-0.535644809518925;-0.484683816925114;-4.09007686187871;-4.09007686187871,0.00995033085316809;-3.45015182247379;-4.33670719129296;-4.33670719129296,-0.525694478665757;-4.9348356393989;-8.42678405317167;-8.42678405317167,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13;Cc1ccc2oc(C)[n+](CCC[S]([O-])(=O)=O)c2c1;[H+].[Cl-].CN(C)CCCN1c2ccccc2Sc3ccccc13;[H+].[Cl-].CC(CN1c2ccccc2Sc3ccccc13)N(C)C,3714;36152;68;173,[M+NH4]+;[M+CH3OH+H]+;[M+H-H2O]+;[M+H-H2O]+,0;0;0;0,0,-0.5;-0.5;0;0,0;0;1;1,0;0;0;0,0;0;0;0,0
303.112203,5.082416667,100,130221.1875,100,100,700196.375,587241.4375,793178.125,315762.7813,404405.6563,852117.6875,10,C19H16N2O3;C12H24Cl2O4,-4.09007686187871;-0.308908824424983,-4.52281017818939;0.00995033085316809,-8.6128870400681;-0.298958493571815,CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1;OC(CCl)COCCCCCCOCC(O)CCl,23066;16162,[M+H-H2O]+;[M+H]+,0;0,0,0;0,1;0,0;0,0;-0.298958493571815,0
303.1200358,5.808316667,203102.625,312222.9063,223718.3438,190152.4375,121317.25,87289.57813,64461.02734,72326.46094,100773.0156,72578.89844,2,C12H16N2O4S,-0.484888157,0.009950331,-1.074937826,Nc1ccccc1.Nc2ccccc2.O[S](O)(=O)=O,5006,[M+NH4]+,0,0,0,0,0,-1.074937826,0
303.1199748,5.806283333,1550822.875,1498944.75,530748.375,679800.6875,95101.82031,86893.90625,73375.84375,168693.3438,181197.9688,206681.2188,1,C12H16N2O4S,-0.485158902,0.009950331,-0.975208571,Nc1ccccc1.Nc2ccccc2.O[S](O)(=O)=O,5006,[M+NH4]+,0,0,0,0,0,-0.975208571,0
303.1241353,4.472166667,639450.5625,687503.875,829207.625,1468436.875,100,100,100,100,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.1339925,6.56565,1865409.75,1338880.5,222214.8125,505479.7813,96080.72656,119956.0234,2022724.25,1482139.5,1126266.5,2373133.25,10,C16H15NO4;C15H14N2O3;C17H16ClN,-0.00497128715286257;-0.00497128715286257;-0.536046575739109,0.00995033085316809;0.00995033085316809;0.00995033085316809,0.00497904370030552;0.00497904370030552;-0.526096244885941,COC(=O)c1ccccc1N\C=C/2C=CC(=O)C(=C2)OC;CC1=CC(=O)/C(C=C1C)=N/Nc2ccc(cc2)C(O)=O;[Cl-].Cc1ccc2ccccc2[n+]1Cc3ccccc3,41507;9782;31830,[M+NH4]+;[M+CH3OH+H]+;[M+CH3OH+H]+,0;0;0,0,0;0;-0.5,0;0;0,0;0;0,0.00497904370030552;0.00497904370030552;0,0
303.1339925,6.56565,1865409.75,1338880.5,222214.8125,505479.7813,96080.72656,119956.0234,2022724.25,1482139.5,1126266.5,2373133.25,10,C16H15NO4;C15H14N2O3;C17H16ClN,-0.00497128715286257;-0.00497128715286257;-0.536046575739109,0.00995033085316809;0.00995033085316809;0.00995033085316809,0.00497904370030552;0.00497904370030552;-0.526096244885941,COC(=O)c1ccccc1N\C=C/2C=CC(=O)C(=C2)OC;CC1=CC(=O)/C(C=C1C)=N/Nc2ccc(cc2)C(O)=O;[Cl-].Cc1ccc2ccccc2[n+]1Cc3ccccc3,41507;9782;31830,[M+NH4]+;[M+CH3OH+H]+;[M+CH3OH+H]+,0;0;0,0,0;0;-0.5,0;0;0,0;0;0,0.00497904370030552;0.00497904370030552;0,0
303.1394145,3.415083333,3113503.25,3193694.25,2070085.5,2651347.75,124612.0469,166271.5469,91061.54688,98606.0625,102034.7188,547820.8125,2,C15H21NO4;C15H21NO4,-4.09007686187871;-4.09007686187871,0.00995033085316809;0.00995033085316809,-5.08012653102554;-5.08012653102554,CCCCCCCCOC(=O)c1ccc(cc1)[N+]([O-])=O;CC(=O)OCCN(CCOC(C)=O)c1cccc(C)c1,15468;12590,[M+Na]+;[M+Na]+,0;0,0,0;0,1;1,0;0,0;0,0
303.140981,3.470083333,3553107.75,3347341.25,2349602.5,2651347.75,306936.2813,352111.375,121562.5859,115730.4063,102034.7188,828871.1875,1,C15H14N3O3;C11H25O2PS2;C18H24O3S;C12H24O7;C12H24O7,-0.483900966944317;-0.487923944160903;-4.09007686187871;-4.09007686187871;-4.09007686187871,0.00995033085316809;-4.01380623320514;-2.24236527920505;-4.11179533046876;-4.11179533046876,-1.07395063609115;-5.50173017736604;-7.33244214108376;-9.20187219234747;-9.20187219234747,COc1cc([N+]#N)c(OC)cc1NC(=O)c2ccccc2;CCCCC(CC)CO[P](S)(=S)OC(C)C;CCCCc1cc(CCCC)c(c2ccccc12)[S](O)(=O)=O;CCC(CO)(CO)CO.OC(=O)CCCCC(O)=O;CCC(CO)(CO)CO.OC(=O)CCCCC(O)=O,18504;32737;14798;18705;42063,[M+NH4]+;[M+NH4]+;[M+H-H2O]+;[M+Na]+;[M+Na]+,0;0;0;0;0,0,-0.5;-0.5;-0.5;0;0,0;0;1;0;0,0;0;0;0;0,0;0;0;0;0,0
303.1394145,3.415083333,3309536.75,3347341.25,2349602.5,2651347.75,139334.5156,166271.5469,91061.54688,98606.0625,102034.7188,1042090.188,2,C15H21NO4;C15H21NO4,-4.09007686187871;-4.09007686187871,0.00995033085316809;0.00995033085316809,-5.08012653102554;-5.08012653102554,CCCCCCCCOC(=O)c1ccc(cc1)[N+]([O-])=O;CC(=O)OCCN(CCOC(C)=O)c1cccc(C)c1,15468;12590,[M+Na]+;[M+Na]+,0;0,0,0;0,1;1,0;0,0;0,0
303.1562297,5.5387,457404.0625,371618.4063,480269.875,630797.9375,202347.625,168506.5625,194588.5313,151286.6875,750944,1136835.125,10,C16H24O4;C16H24O4;C6H19N7O4S,-4.09007686187871;-4.09007686187871;0.00645174499668801,-4.16592429368783;-4.16592429368783;-4.30990988936056,-9.25600115556654;-9.25600115556654;-5.30345814436388,O=C(OC1CCCCC1)\C=C/C(=O)OC2CCCCC2;CCCOc1cc(OCCC)c(C=O)c(OCCC)c1;NCCNCCN.NC(N)=NC#N.O[S](O)(=O)=O,3783;22160;45778,[M+Na]+;[M+Na]+;[M+NH4]+,0;0;0,0,0;-0.5;0,0;0;0,0;0;0,0;0;-5.30345814436388,0
303.1560465,5.484233333,248640.2813,426589.5,90631.41406,214797.5,191297.3438,141095.5,162025.6719,170627.9219,655974.3125,640823.5,9,C6H19N7O4S,0.006451745,-2.087877618,-2.081425873,NCCNCCN.NC(N)=NC#N.O[S](O)(=O)=O,45778,[M+NH4]+,0,0,0,0,0,-2.081425873,0
303.1557922,5.523416667,14113710,14480633,12052583,12354627,342720.75,364013.5938,254330.7344,315332.5,1034110.125,1230229.875,2,C6H19N7O4S,-0.00875515,0.009950331,-0.99880482,NCCNCCN.NC(N)=NC#N.O[S](O)(=O)=O,45778,[M+NH4]+,0,0,0,0,0,-0.99880482,0
303.1674703,4.3982,100,100,100,100,65673.71094,69698.91406,92326.9375,79116.71094,4885918,531919,9,C15H24N2O3,-4.090076862,-4.100218668,-8.19029553,CCOCCOC(=O)Nc1cccc(c1)N(CC)CC,36771,[M+Na]+,0,0,0,0,0,0,0
303.1773071,3.868866667,4522604.5,3479206.75,688541.25,502817.1563,1596654.25,1770445.875,214283.3125,372589.4688,105921.0234,1357918.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.1926168,6.736883333,452051.5,584904.9375,491665.5938,720158.1875,229736.7969,295226.2813,859432.4375,969059,11800750,18709366,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.2070923,2.9021,342751.3438,383637.4688,264052.0938,257610.7656,100,15635.38086,100,100,100,100,2,C18H23NO2;C17H22N2O;C17H22N2O,-4.60517018598809;-4.60517018598809;-4.60517018598809,-3.36016772916354;-3.64152104699471;-3.64152104699471,-7.96533791515163;-8.2466912329828;-8.2466912329828,CCCCOC(=O)C=C.C=CC#N.C=Cc1ccccc1;CN(C)c1ccc(cc1)C(O)c2ccc(cc2)N(C)C;C(CNc1cccc2ccccc12)CN3CCOCC3,16761;3326;11817,[M+NH4]+;[M+CH3OH+H]+;[M+CH3OH+H]+,0;0;0,0,0;0;0,0;0;0,0;0;0,0;0;0,0
303.228892,7.980316667,95639.64844,100861.5469,149384.4219,221636.25,591461.625,644275.3125,362223.1563,700499.625,602438.125,327719.1875,8,C18H32O2;C18H32O2;C18H32O2;C18H32O2,-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871,-4.5711712723358;-4.5711712723358;-4.5711712723358;-4.5711712723358,-9.66124813421451;-9.66124813421451;-9.66124813421451;-9.66124813421451,CCCCC/C=C\C\C=C/CCCCCCCC(O)=O;CCCCCC\C=C/C=C/CCCCCCCC(O)=O;CCCCCCC[CH]=[C]=[CH]CCCCCCCC(O)=O;CCCCCCCCCCCCC/C=C/C=C/C(O)=O,228;7950;9840;46783,[M+Na]+;[M+Na]+;[M+Na]+;[M+Na]+,0;0;0;0,0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0
303.2865499,0.363421667,119328.7969,89212.54688,163145.1563,122060.1328,143742.125,133373.5625,116971.9688,131480.5625,73225.00781,47475.11328,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.2884521,8.275983333,79491.375,81218.8125,158214.6563,137982.5469,8199010.5,8947306,3633076,6191076.5,22494976,4936256.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.3042908,9.045683333,100,100,100,100,100,74975.82813,100,61328.5,220329.375,100,9,C22H38,-0.018435957,-2.354369786,-3.372805743,CCCCCCCCCCCCCCCCc1ccccc1,7362,[M+H]+,0,0,-0.5,0,0,0,0
303.9398499,2.974183333,1711820.375,3106579,3528871.25,3435734.75,100,100,100,100,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.980245,5.110883333,791501.6875,611149.6875,1203558.375,761210.0625,231144.7969,301646.4688,347137.1875,506520.0938,747940.5,1785631.875,10,C8H12INO2;C14H8Cl2O2;C14H8Cl2O2;C14H8Cl2O2,-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871,0.00995033085316809;-4.36261232908418;-4.36261232908418;-4.36261232908418,-4.08012653102554;-8.45268919096289;-8.45268919096289;-8.45268919096289,CCCCNC(=O)OCC#CI;ClC(=O)c1ccc(cc1)c2ccc(cc2)C(Cl)=O;Clc1ccc(cc1)C(=O)C(=O)c2ccc(Cl)cc2;Clc1ccccc1C(=O)C(=O)c2ccccc2Cl,20404;8490;10361;16434,[M+Na]+;[M+Na]+;[M+Na]+;[M+Na]+,0;0;0;0,0,-0.5;-0.5;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0
304.0130514,5.582366667,100,100,100,133440.25,2223212.75,2181509.5,3758210,4800032,100,100,8,C12H7Cl2NO2,-0.698848999,0.009950331,-1.688898669,Oc1c(Cl)cc(cc1Cl)N=C2C=CC(=O)C=C2,6578,[M+CH3OH+H]+,0,0,0,0,0,0,0
304.0359802,5.207983333,3958868.5,3404833.75,2701790.5,1370084.125,100,41522.61719,100,100,161417.7188,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.0390422,6.632316667,100,100,100,100,121861.0313,137309.6563,239159.5781,234880.1719,100,88547.08594,7,C11H12IN,-0.483647226,-3.752191639,-5.235838865,[I-].CC[n+]1cccc2ccccc12,1847,[M+NH4]+,0,0,-0.5,0,0,0,0
304.0464376,2.94275,100,100,100,100,100,17773.11914,20143.47656,26396.47656,199214.75,223826.4375,10,C14H12N2O5S;C15H15NO3S2,-4.09007686187871;-4.09007686187871,-1.94950928397651;-2.77830416606881,-6.03958614585522;-6.86838102794752,CC1=NN(C(=O)C1)c2ccc3cc(O)cc(c3c2)[S](O)(=O)=O;Cc1sc2ccc3ccccc3c2[n+]1CCC[S]([O-])(=O)=O,43014;10183,[M+H-H2O]+;[M+H-H2O]+,0;0,0,0;-0.5,0;0,0;0,0;0,0
304.0550842,4.6923,100,100,100,100,148849.8594,195671.3906,363996.9063,318271.75,107547.9688,108056.8594,7,C12H20INO,-4.090076862,-4.480203822,-9.570280684,[I-].CC[N+](CC)(CC)c1cccc(O)c1,550,[M+H-H2O]+,0,0,0,1,0,0,0
304.0581156,2.53165,186855.0781,250555,182943.4219,124259.4375,100,100,100,12541.45703,87120.80469,109685.5,2,C12H12ClNO2S,-0.494467063,0.009950331,-0.614951515,CN(C)c1cccc2c1cccc2[S](Cl)(=O)=O,5658,[M+CH3OH+H]+,0,0,0,0,0,-0.614951515,0
304.0665487,5.113216667,184096.6563,211076.4063,235693.1094,197387.9531,221536.5313,310580.6875,322499.2188,347469.6563,695341.9375,410459.1875,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.0745443,4.124683333,100,100,100,100,107029.7344,491887.375,907571.75,1023485.5,191684.0938,258972.125,8,C14H15N3O4S;C14H15N3O4S;C12H14O9,-4.09007686187871;-4.09007686187871;-0.0211805292659833,-3.9847983283223;-3.9847983283223;0.00995033085316809,-8.07487519020101;-8.07487519020101;-0.0112301984128152,CCN(c1ccccc1)[S](=O)(=O)c2cc(ccc2N)[N+]([O-])=O;COc1cc(N=Nc2ccc(cc2)[S](O)(=O)=O)c(C)cc1N;OCC(O)CO.OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,3202;10818;38518,[M+H-H2O]+;[M+H-H2O]+;[M+H]+,0;0;0,0,0;0;0,1;1;0,0;0;0,0;0;-0.0112301984128152,0
303.0735168,4.091033333,100,100,100,100,318634.0313,453244.1563,486633.2188,478209,284381.125,321753.3438,7,C14H14N4S2;C11H20BrClO;C16H12N2O3,0.00441851677829344;-1.35274176148082;-4.09007686187871,0.00995033085316809;0.00995033085316809;-4.4384395205832,0.0143688476314615;-1.34279143062765;-8.52851638246191,NC(SSC(N)=Nc1ccccc1)=Nc2ccccc2;ClC(=O)CCCCCCCCCCBr;CC(=O)c1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N,21855;10693;15768,[M+H]+;[M+NH4]+;[M+Na]+,0;0;0,0,0;-0.5;0,0;0;0,0;0;0,0.0143688476314615;0;0,0
304.0874736,2.917116667,1266719.625,1314647.375,1613449.25,1430485.625,100,100,100,100,100,100,3,C12H20ClN3O3S;C12H10N6O4,-4.09007686187871;-0.483883567193723,-4.55964217287393;-4.16151412957742,-7.64971903475264;-5.64539769677115,[H+].[Cl-].CCN(CCN[S](C)(=O)=O)c1ccc(N=O)c(C)c1;CC1=CC2=NC(=O)N=C2C=C1NNC3C(=O)NC(=O)NC3=O,25571;39876,[M+H-H2O]+;[M+H]+,0;0,0,0;0,1;0,0;0,0;-5.64539769677115,0
304.1061096,4.312366667,100,100,100,139883.2656,134467.875,167629.9219,218302.9844,195504.2188,783477.9375,122264.6094,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.1092733,6.765333333,100,100,100,100,171550.2031,172839.4688,317832.125,252436.0156,100,478835.7188,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.1321004,6.267733333,330015.4375,273001.5313,345635.9063,382698.9063,100,100,68713.20313,100,100,100,4,C11H17N3O3S,0.000561148,-4.292922491,-5.292361343,CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1,4445,[M+CH3OH+H]+,0,0,0,0,0,-5.292361343,0
304.1440328,6.524566667,312195.9688,798322.25,497250.9375,1223318,32489.23438,100,159898.3125,100,85745.17188,137085.0469,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.16745,4.369566667,100,100,100,100,258479.125,190840.3438,122265.3984,245893.2656,948019.3125,180413.8125,9,C15H24N2O3,-4.090076862,-4.261459482,-8.351536344,CCOCCOC(=O)Nc1cccc(c1)N(CC)CC,36771,[M+Na]+,0,0,0,0,0,0,0
304.1725464,2.971583333,100,142892.0313,118048.8047,104821.1016,110450.9766,116246.2422,230566.2656,195121.75,233913.0469,460608.6875,10,C13H29O4P;C13H29O4P;C13H29O4P;C12H27NO6,-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871,-3.27114413969751;-3.27114413969751;-3.27114413969751;-4.48731415939021,-7.36122100157622;-7.36122100157622;-7.36122100157622;-8.57739102126892,CCCCCCCCO[P](O)(=O)OCCC(C)C;CCCCCCCCCCCCCO[P](O)(O)=O;CCCCCCCCCCCCCO[P](O)(O)=O;OCCOCCN(CCOCCO)CCOCCO,9242;11231;14578;11740,[M+Na]+;[M+Na]+;[M+Na]+;[M+Na]+,0;0;0;0,0,-0.5;-0.5;-0.5;0,0;0;0;0,0;0;0;0,0;0;0;0,0
304.1726481,0.790011667,3271642.25,2686066.5,15956.52148,469394.9063,19328.42578,18121.00391,21047.25977,12171.76563,17249.29883,33644.48828,1,C13H29O4P;C13H29O4P;C13H29O4P;C12H27NO6,-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871,0.00995033085316809;0.00995033085316809;0.00995033085316809;-3.74798921176406,-4.89830834920736;-4.89830834920736;-4.89830834920736;-8.29261152818822,CCCCCCCCO[P](O)(=O)OCCC(C)C;CCCCCCCCCCCCCO[P](O)(O)=O;CCCCCCCCCCCCCO[P](O)(O)=O;OCCOCCN(CCOCCO)CCOCCO,9242;11231;14578;11740,[M+Na]+;[M+Na]+;[M+Na]+;[M+Na]+,0;0;0;0,0,-0.5;-0.5;-0.5;0,0;0;0;0,0;0;0;0,0;0;0;0,0
303.16745,4.369566667,133609.6094,100,98013.92188,122279.0547,276674.5,270059.7813,191302.2188,264490.9063,866984.875,253922.1406,9,C15H24N2O3,-4.090076862,-4.261459482,-8.351536344,CCOCCOC(=O)Nc1cccc(c1)N(CC)CC,36771,[M+Na]+,0,0,0,0,0,0,0
303.1925964,6.736883333,129558.7266,143736,108377.4609,166621.1406,45896.33984,53185.46484,139831,199966.4219,2001289.875,3174559.75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.2089335,2.93885,75572.72656,100,108108.4063,100,15655.00195,21500.03516,16071.89746,13960.89648,731482.375,629222.0625,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.2230428,6.695733333,100,140040.6094,94836.05469,167060.125,52648.64063,59282.92188,117876.8203,266134.5313,100,123444.4688,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.260142,1.103476667,1112409.5,1097336,441743.5313,878406.9375,372647.8125,339769.4063,412553.5625,365224.75,417559.2188,402557.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.2604879,8.0309,8530055,6364882.5,8022883,5753007,4133608.25,2623381.75,1791455.375,2650894.25,6407797.5,1426222.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.260081,8.0404,100,97243.67969,44659.01953,100,292760.8125,142550.5313,194977.6875,283498.3125,100,107169.3828,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.2888794,8.275983333,100,100,100,100,1489021.75,1934803.75,607826.4375,1136216.625,4631495.5,856040.0625,9,C17H34O2;C18H38O3;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2,0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992,-4.48106844629306;-4.19988373325548;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306,-4.47125258981657;-4.19006787677899;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657,CCCCCCCCCCCCCCOCC1CO1;CCCCCCCCC(O)C(O)CCCCCCCCO;CCCCCCCCCCCCCCCC(=O)OC;CCCCCCCCCCCCCCOC(=O)CC;CCCCCCCCCCCC(=O)OCCC(C)C;CCCCCCCCCCCCCCC(C)C(O)=O;CCCCCCCCCCCCCCCCC(O)=O;CCCCCCCCCCCCCC(CC)C(O)=O;CCCCC(CC)COC(=O)CC(C)CC(C)(C)C;CCCCC(CC)COC(=O)CCCCCC(C)C,22087;12818;687;8760;12345;18312;25252;30734;38091;39126,[M+CH3OH+H]+;[M+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+,0;0;0;0;0;0;0;0;0;0,0,-0.5;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0,0;-4.19006787677899;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657,0
304.299408,6.367816667,3016790.25,3922690.75,4076489.25,4952204.5,51996768,46750972,65993644,84566408,2183521792,1076296448,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.2993164,8.07655,100,100,100,100,84481.02344,116484.1797,366097.0625,221628.7188,670205.9375,642990.9375,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.299408,6.367816667,3016790.25,3922690.75,4076489.25,4952204.5,51996768,58427112,65993644,84566408,2183521792,1076296448,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.9740702,0.904521667,71193.375,70490.91406,555421,1038728.313,50107.04688,48215.95313,64808.60156,86821.625,48998.20703,51561.65625,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.008372,5.782116667,100,100,100,100,15061917,5984068,22190776,27619638,1875057.375,8027755,8,C12H7Cl2NO3;C12H7Cl2NO3;C17H6O7,-0.696908583619621;-0.696908583619621;-4.09007686187871,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.686958252766453;-0.686958252766453;-4.08012653102554,[O-][N+](=O)c1cc(Cl)ccc1Oc2ccc(Cl)cc2;[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1;O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3,8589;3991;23686,[M+NH4]+;[M+NH4]+;[M+H-H2O]+,0;0;0,0,-0.5;-0.5;0,0;0;1,0;0;0,0;0;0,0
